newStory*************************************
newScene1*************************************

8	ش	PR	MOZ	7	يونس§n-23943	نفر§n-13075	role		**-7||| ROLE 
9	را	POSTP	OBJ	12	null	null	junk	Arg1 	||| JUNK 
10	به	PREP	VPP	12	null	null	junk	Arg3 	||| JUNK 
11	مردم	N	POSDEP	10	عوام§n-13222	گروه§n-12753	role		||| JUNK 
12	داد	V	ROOT	0	خبر دادن§v-15754	رخداد§n-13136	role_action		||| JUNK 
13	.	PUNC	PUNC	12	null	null	junk		||| JUNK 

1	مردم	N	SBJ	13	عوام§n-13222	گروه§n-12753	role	Arg0 Arg0 Arg0 Arg0 	||| JUNK JUNK JUNK JUNK 
2	که	SUBR	NCL	1	null	null	junk		||| JUNK 
3	هرگز	ADV	ADVRB	8	null	null	junk	ArgM_NEG 	||| JUNK 
4	چنين	N	PREDEP	6	null	null	junk		||| JUNK 
5	خبري	N	MOZ	4	خبر§n-12766	خبر§n-12766	no		||| ROLE_STATE 
6	را	POSTP	OBJ	8	null	null	junk	Arg1 	||| JUNK 
7	باور	N	NVE	8	اعتقاد§n-13034	خصوصيت_رواني§n-12725	role_intent		||| ROLE_INTENT 
8	نمي‌کردند	V	PRD	2	باور کردن§v-9412	رخداد§n-13136	role_action		||| ROLE_ACTION 
9	،	PUNC	PUNC	8	null	null	junk		||| JUNK 
10	چوپان	N	OBJ	13	چوپان§n-20049	نفر§n-13075	role	Arg1 	||| ROLE 
11	را	POSTP	OBJ	13	null	null	junk	Arg1 	||| JUNK 
12	دستگير	ADJ	NVE	13	دستگير§n-16325	مشخصه§n-12756	role_state		||| ROLE_STATE 
13	کرده	V	PREDEP	14	اسیر کردن§v-8991	رخداد§n-13136	role_action		||| JUNK 
14	و	CONJ	VCONJ	16	null	null	junk		||| JUNK 
15	تصميم	N	NVE	16	تصميم§n-11378	خصوصيت_رواني§n-12725	role_intent		||| ROLE_INTENT 
16	گرفتند	V	ROOT	0	تصمیم گرفتن§v-16866	رخداد§n-13136	role_action		||| JUNK 
17	تا	SUBR	VCL	16	null	null	junk	Arg3 	||| JUNK 
18	او	PR	PREDEP	19	چوپان§n-20049	نفر§n-13075	role		10||| JUNK 
19	را	POSTP	OBJ	20	null	null	junk	Arg1 	||| JUNK 
20	بزنند	V	VCL	16	زدن§v-8659	رخداد§n-13136	role_action		||| ROLE_ACTION 
21	،	PUNC	PUNC	16	null	null	junk		||| JUNK 

1	اما	CONJ	VCONJ	5	null	null	junk	ArgM_DIS 	||| JUNK 
2	چوپان	N	SBJ	5	چوپان§n-20049	نفر§n-13075	role	Arg0 	||| ROLE 
3	به	PREP	VPP	5	null	null	junk	Arg3 	||| JUNK 
4	آن‌ها	PR	VPP	5	عوام§n-13222	گروه§n-12753	role	Arg3 	-1||| ROLE 
5	گفت	V	ROOT	0	گفتن§v-7774	رخداد§n-13136	role_action		||| JUNK 
6	که	SUBR	VCL	5	null	null	junk	Arg1 	||| JUNK 
7	من	PR	SBJ	13	چوپان§n-20049	نفر§n-13075	role	Arg0 	2||| JUNK 
8	براي	PREP	NPP	12	null	null	junk		||| JUNK 
9	صدق	N	POSDEP	8	درستي§n-11198	مشخصه§n-12756	role_intent		||| ROLE_INTENT 
10	گفتار	N	MOZ	9	جمله§n-13125	رخداد§n-13136	no		||| NO 
11	م	PR	MOZ	10	چوپان§n-20049	نفر§n-13075	role		2||| ROLE 
12	شاهد	N	OBJ	13	شاهد§n-14774	نفر§n-13075	role_state	Arg1 	||| ROLE 
13	دارم	V	PRD	6	null	null	junk		||| JUNK 
14	،	PUNC	PUNC	5	null	null	junk		||| JUNK 

1	سپس	SUBR	ROOT	0	null	null	junk	ArgM_DIS 	||| JUNK 
2	همان	ADJ	NPREMOD	3	null	null	junk		||| JUNK 
3	گوسفند	N	SBJ	6	گوسفند§n-10819	جانور§n-12239	dynamic_object	Arg0 	||| DYNAMIC_OBJECT 
4	مجددا	ADV	ADVRB	6	null	null	junk	ArgM_ADV 	||| JUNK 
5	شهادت	N	NVE	6	شهادت§n-15072	خبر§n-12766	dynamic_object_state		||| ROLE_INTENT 
6	داد	V	PRD	1	شهادت دادن§v-9309	رخداد§n-13136	dynamic_object_action		||| JUNK 
7	که	SUBR	VCL	6	null	null	junk	Arg3 	||| JUNK 
8	چوپان	N	SBJ	10	چوپان§n-20049	نفر§n-13075	role	Arg0 	||| ROLE 
9	راست	N	NVE	10	راست§a-546	null	role_intent		||| NO 
10	مي‌گويد	V	PRD	7	null	null	no		||| JUNK 
11	.	PUNC	PUNC	1	null	null	junk		||| JUNK 
roles= [
	[يونس§n-23943= ش role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[عوام§n-13222= مردم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[چوپان§n-20049= چوپان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= [گوسفند=  گوسفند§n-10819 object_actions=  [] object_states=  []]
static_objs= 
location= null
alternativeLocations= []
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [خبر دادن§v-15754=  داد, باور کردن§v-9412=  نمي‌کردند, اسیر کردن§v-8991=  کرده, تصمیم گرفتن§v-16866=  گرفتند, زدن§v-8659=  بزنند, گفتن§v-7774=  گفت]
roal_states= [آمدن§v-7847=  آمدن, دستگير§n-16325=  دستگير, شاهد§n-14774=  شاهد]
roal_intetns= [اعتقاد§n-13034=  باور, تصميم§n-11378=  تصميم, درستي§n-11198=  صدق, راست§a-546=  راست]
roal_emotions= []
dynamic_object_actions= [شهادت دادن§v-9309=  داد]
dynamic_object_states= [شهادت§n-15072=  شهادت]
static_object_states= []

newScene20*************************************

1	مردم	N	SBJ	8	عوام§n-13222	گروه§n-12753	role	Arg0 Arg0 Arg0 Arg1 	||| JUNK JUNK JUNK JUNK 
2	پس‌از	PREP	ADVRB	8	null	null	no	ArgM_TMP 	||| NO 
3	اين	ADJ	NPREMOD	4	null	null	junk		||| JUNK 
4	ماجرا	N	POSDEP	2	رخداد§n-13136	رخداد§n-13136	no		||| NO 
5	به	PREP	VPP	8	null	null	junk	Arg4 	||| JUNK 
6	استقبال	N	VPP	8	استقبال§n-14524	خبر§n-12766	role_intent	Arg4 	||| ROLE_INTENT 
7	يونس	N	MOZ	6	يونس§n-23943	نفر§n-13075	role		||| ROLE 
8	رفته	V	PREDEP	9	پوییدن§v-7700	رخداد§n-13136	role_action		||| JUNK 
9	و	CONJ	VCONJ	16	null	null	junk		||| JUNK 
10	او	PR	PREDEP	11	يونس§n-23943	نفر§n-13075	role		7||| JUNK 
11	را	POSTP	OBJ	16	null	null	junk	Arg1 	||| JUNK 
12	با	PREP	ADVRB	16	null	null	junk	ArgM_MNR 	||| JUNK 
13	احترام	N	ADVRB	16	اکرام§n-11419	خصوصيت_رواني§n-12725	role_state	ArgM_MNR 	||| ROLE_STATE 
14	وارد	ADJ	MOS	16	تو§n-11857	جا§n-12733	location	Arg2 	||| NO 
15	شهر	N	NEZ	14	شهر§n-10272	جا§n-12733	location		||| LOCATION 
16	کردند	V	PREDEP	17	null	null	role_action		||| JUNK 
17	و	CONJ	VCONJ	21	null	null	junk		||| JUNK 
18	به	PREP	NPP	20	null	null	junk	Arg3 	||| JUNK 
19	او	PR	POSDEP	18	يونس§n-23943	نفر§n-13075	role		7||| JUNK 
20	ايمان	N	NVE	21	ايمان§n-11400	خصوصيت_رواني§n-12725	role_intent		||| ROLE_INTENT 
21	آورده	V	PREDEP	22	null	null	junk		||| JUNK 
22	و	CONJ	VCONJ	29	null	null	junk		||| JUNK 
23	سال‌ها	N	ADVRB	29	عام§n-12653	دوره_زماني§n-12603	time	ArgM_EXT 	||| TIME 
24	تحت	PREP	MOS	29	null	null	junk	Arg2 	||| JUNK 
25	رهبري	N	POSDEP	24	سرجنبان§n-13333	نفر§n-13075	role_intent		||| ROLE 
26	و	CONJ	NCONJ	25	null	null	junk		||| JUNK 
27	راهنمايي‌هاي	N	NCONJ	25	هدايت§n-14315	رخداد§n-13136	role_intent		||| ROLE_INTENT 
28	او	PR	MOZ	25	يونس§n-23943	نفر§n-13075	role		7||| JUNK 
29	بودند	V	ROOT	0	null	null	junk		||| JUNK 
30	.	PUNC	PUNC	29	null	null	junk		||| JUNK 
roles= [
	[عوام§n-13222= مردم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[يونس§n-23943= يونس role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[تو§n-11857=  وارد], [شهر§n-10272=  شهر]]
time= null
alternativeTimes= [[عام§n-12653=  سال‌ها]]
scene_goals= []
scene_emotions= []]

roal_action= [پوییدن§v-7700=  رفته, null=  کردند]
roal_states= [اکرام§n-11419=  احترام]
roal_intetns= [استقبال§n-14524=  استقبال, ايمان§n-11400=  ايمان, سرجنبان§n-13333=  رهبري, هدايت§n-14315=  راهنمايي‌هاي]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newStory*************************************
newScene1*************************************

1	خداوند	N	SBJ	8	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
2	آدم	N	OBJ	8	آدم§n-14705	نفر§n-13075	role	Arg1 	||| ROLE 
3	را	POSTP	OBJ	8	null	null	junk	Arg1 	||| JUNK 
4	بدون	PREP	ADVRB	8	null	null	junk	ArgM_NEG 	||| JUNK 
5	پدر	N	POSDEP	4	والد§n-13357	نفر§n-13075	role		||| ROLE 
6	و	CONJ	NCONJ	5	null	null	junk		||| JUNK 
7	مادر	N	NCONJ	5	مامان§n-13374	نفر§n-13075	role		||| ROLE 
8	آفريد	V	ROOT	0	هست کردن§v-7844	رخداد§n-13136	no		||| NO 
9	تا	SUBR	AJUCL	8	null	null	junk	ArgM_CAU 	||| JUNK 
10	دليلي	N	MOS	11	برهان§n-10163	خصوصيت_رواني§n-12725	no	Arg2 	||| ROLE_STATE 
11	باشد	V	PRD	9	null	null	junk		||| JUNK 
12	بر	PREP	NPP	10	null	null	junk		||| JUNK 
13	قدرت	N	POSDEP	12	توانايي§n-12975	خصوصيت_رواني§n-12725	no		||| NO 
14	الهي	ADJ	NPOSTMOD	13	رباني§a-2083	مشخصه§n-12756	no		||| ROLE_STATE 
15	.	PUNC	PUNC	8	null	null	junk		||| JUNK 

1	هنگامي	N	ADVRB	23	موقع§n-12614	دوره_زماني§n-12603	time	ArgM_TMP 	||| TIME 
2	که	SUBR	NCL	1	null	null	junk		||| JUNK 
3	خداوند	N	SBJ	5	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 Arg0 	||| ROLE ROLE 
4	اراده	N	NVE	5	خواست§n-11330	رخداد§n-13136	no		||| ROLE_INTENT 
5	کرد	V	PRD	2	null	null	junk		||| JUNK 
6	تا	SUBR	VCL	5	null	null	junk	Arg1 	||| JUNK 
7	در	PREP	ADVRB	17	null	null	junk	ArgM_LOC 	||| JUNK 
8	زمين	N	ADVRB	17	زمين§n-13297	شيء§n-12703	location	ArgM_LOC 	||| LOCATION 
9	خليفه	N	OBJ	17	null	null	role_state	Arg1 Arg1 	||| NO NO 
10	و	CONJ	NCONJ	9	null	null	junk		||| JUNK 
11	نماينده‌اي	N	NCONJ	9	نماينده§n-13652	نفر§n-13075	role_state		||| ROLE 
12	که	SUBR	NCL	9	null	null	junk		||| JUNK 
13	حاکم	N	MOS	15	سلطان§n-13386	نفر§n-13075	role_state	Arg2 	||| ROLE_STATE 
14	زمين	N	MOZ	13	زمين§n-13297	شيء§n-12703	location		||| NO 
15	باشد	V	PRD	12	null	null	junk		||| JUNK 
16	قرار	N	NVE	17	null	null	no		||| JUNK 
17	دهد	V	PRD	6	null	null	junk		||| JUNK 
18	فرشتگان	N	SBJ	23	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg1 	||| NO 
19	از	PREP	AJPP	22	null	null	junk		||| JUNK 
20	اين	ADJ	NPREMOD	21	null	null	junk		||| JUNK 
21	خبر	N	AJPP	22	اخبار§n-11465	خبر§n-12766	no		||| NO 
22	شگفت‌زده	ADJ	MOS	23	شگفت زده§a-1066	مشخصه§n-12756	role_state	Arg2 	||| ROLE_STATE 
23	شدند	V	ROOT	0	null	null	junk		||| JUNK 
24	،	PUNC	PUNC	23	null	null	junk		||| JUNK 

1	آن‌ها	PR	SBJ	9	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg0 	-18||| ROLE 
2	خود	PR	PREDEP	3	ملک§n-11941	خصوصيت_رواني§n-12725	role		-18||| JUNK 
3	را	POSTP	OBJ	9	null	null	junk	Arg1 	||| JUNK 
4	به	PREP	AJPP	8	null	null	junk		||| JUNK 
5	جانشيني	N	AJPP	8	جايگزين§a-1588	null	role_intent		||| ROLE_INTENT 
6	در	PREP	NPP	5	null	null	junk		||| JUNK 
7	زمين	N	NPP	5	زمين§n-13297	شيء§n-12703	location		||| LOCATION 
8	سزاوارتر	ADJ	TAM	9	سزاوار§a-701	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_STATE 
9	مي‌پنداشتند	V	ROOT	0	null	null	role_action		||| JUNK 
10	.	PUNC	PUNC	9	null	null	junk		||| JUNK 

1	اما	CONJ	VCONJ	12	null	null	junk	ArgM_DIS 	||| JUNK 
2	خداوند	N	SBJ	12	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| NO 
3	با	PREP	ADVRB	12	null	null	junk	ArgM_INS 	||| JUNK 
4	اسرار	N	ADVRB	12	سر§n-13702	خبر§n-12766	no	ArgM_INS 	||| NO 
5	غيبي	ADJ	NPOSTMOD	4	غيبي§a-1846	مشخصه§n-12756	no		||| NO 
6	که	SUBR	NCL	4	null	null	junk		||| JUNK 
7	بر	PREP	AJPP	9	null	null	junk		||| JUNK 
8	آنان	PR	POSDEP	7	ملک§n-11941	خصوصيت_رواني§n-12725	role		--18||| JUNK 
9	پوشيده	ADJ	MOS	10	پوشيده§a-905	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_INTENT 
10	‌بود	V	PRD	6	بودن§v-9328	رخداد§n-13136	no		||| ROLE_ACTION 
11	پاسخ	N	NVE	12	پاسخ§n-11519	رخداد§n-13136	no		||| NO 
12	داد	V	ROOT	0	null	null	junk		||| JUNK 
13	،	PUNC	PUNC	12	null	null	junk		||| JUNK 
14	خداوند	N	SBJ	17	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
15	چيزي	N	PREDEP	16	null	null	junk		||| JUNK 
16	را	POSTP	OBJ	17	null	null	junk	Arg1 	||| JUNK 
17	مي‌داند	V	VCL	12	دانستن§v-8456	رخداد§n-13136	no		||| ROLE_ACTION 
18	که	SUBR	NCL	15	null	null	junk		||| JUNK 
19	آنان	PR	SBJ	23	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg0 	--18||| JUNK 
20	از	PREP	NPP	22	null	null	junk	Arg3 	||| JUNK 
21	آن	PR	POSDEP	20	null	null	junk		15||| JUNK 
22	آگاهي	N	NVE	23	اطلاع§n-11332	خصوصيت_رواني§n-12725	role_intent		||| ROLE_INTENT 
23	ندارند	V	PRD	18	null	null	junk		||| JUNK 
24	.	PUNC	PUNC	12	null	null	junk		||| JUNK 

1	پس‌از	PREP	ADVRB	12	null	null	no	ArgM_TMP 	||| NO 
2	آفرينش	N	POSDEP	1	ايجاد§n-10642	رخداد§n-13136	role_intent		||| ROLE_STATE 
3	آدم	N	MOZ	2	آدم§n-14705	نفر§n-13075	role	Arg0 Arg0 	||| ROLE ROLE 
4	(	PUNC	PUNC	5	null	null	junk		||| JUNK 
5	ع	ARAB	POSDEP	3	null	null	no		||| NO 
6	)	PUNC	PUNC	5	null	null	junk		||| JUNK 
7	خداوند	N	SBJ	12	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
8	اسما	N	OBJ	12	null	null	no	Arg1 	||| ROLE 
9	را	POSTP	OBJ	12	null	null	junk	Arg1 	||| JUNK 
10	به	PREP	VPP	12	null	null	junk	Arg3 	||| JUNK 
11	او	PR	POSDEP	10	آدم§n-14705	نفر§n-13075	role		3||| JUNK 
12	آموخت	V	ROOT	0	تدريس کردن§v-9219	رخداد§n-13136	no		||| ROLE_ACTION 
13	تا	SUBR	AJUCL	12	null	null	junk	ArgM_CAU 	||| JUNK 
14	در	PREP	ADVRB	17	null	null	junk	ArgM_LOC 	||| JUNK 
15	زمين	N	ADVRB	17	زمين§n-13297	شيء§n-12703	location	ArgM_LOC 	||| LOCATION 
16	توان	N	OBJ	17	بالقوگي§n-12491	خصوصيت_رواني§n-12725	role_intent	Arg1 	||| NO 
17	يافته	V	PREDEP	18	null	null	junk		||| JUNK 
18	و	CONJ	VCONJ	22	null	null	junk		||| JUNK 
19	از	PREP	AJPP	21	null	null	junk		||| JUNK 
20	آن	PR	POSDEP	19	null	null	junk		8||| JUNK 
21	بهره‌مند	ADJ	MOS	22	متمتع§a-17760	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_STATE 
22	گردد	V	PRD	13	null	null	junk		||| JUNK 
23	.	PUNC	PUNC	12	null	null	junk		||| JUNK 
roles= [
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[والد§n-13357= پدر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[مامان§n-13374= مادر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[ملک§n-11941= فرشتگان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[زمين§n-13297=  زمين]]
time= null
alternativeTimes= [[موقع§n-12614=  هنگامي]]
scene_goals= []
scene_emotions= []]

roal_action= [null=  مي‌پنداشتند]
roal_states= [null=  خليفه, نماينده§n-13652=  نماينده‌اي, سلطان§n-13386=  حاکم, شگفت زده§a-1066=  شگفت‌زده]
roal_intetns= [جايگزين§a-1588=  جانشيني, سزاوار§a-701=  سزاوارتر, پوشيده§a-905=  پوشيده, اطلاع§n-11332=  آگاهي, ايجاد§n-10642=  آفرينش, بالقوگي§n-12491=  توان, متمتع§a-17760=  بهره‌مند]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene2*************************************

1	انسان	N	SBJ	6	انسان§n-13187	گروه§n-12753	role	Arg1 	||| ROLE 
2	در	PREP	ADVRB	6	null	null	junk	ArgM_TMP 	||| JUNK 
3	آغاز	N	ADVRB	6	آغاز§n-13261	دوره_زماني§n-12603	no	ArgM_TMP 	||| TIME 
4	،	PUNC	PUNC	3	null	null	junk		||| JUNK 
5	خاک	N	MOS	6	خاک§n-12568	ماده§n-14032	static_object	Arg2 Arg1 Arg1 Arg1 Arg1 Arg1 Arg1 	||| STATIC_OBJECT STATIC_OBJECT STATIC_OBJECT STATIC_OBJECT STATIC_OBJECT STATIC_OBJECT STATIC_OBJECT 
6	بوده‌است	V	ROOT	0	بودن§v-9328	رخداد§n-13136	no		||| ROLE_ACTION 
7	،	PUNC	PUNC	6	null	null	junk		||| JUNK 
8	سپس	SUBR	AJUCL	6	null	null	junk	ArgM_DIS 	||| JUNK 
9	با	PREP	AJPP	11	null	null	junk		||| JUNK 
10	آب	N	AJPP	11	آب§n-12570	ماده§n-14032	static_object		||| STATIC_OBJECT 
11	آميخته	ADJ	MOS	12	چندسيستمي§a-2343	مشخصه§n-12756	static_object_state	Arg2 	||| ROLE_STATE 
12	‌شده‌است	V	VCONJ	16	مخلوط کردن§v-18868	رخداد§n-13136	no		||| NO 
13	و	CONJ	VCONJ	16	null	null	junk		||| JUNK 
14	به‌صورت	PREP	VPP	16	null	null	no	Arg3 	||| JUNK 
15	گل	N	POSDEP	14	گل§n-14235	ماده§n-14032	static_object		||| STATIC_OBJECT 
16	درآمده‌است	V	VCONJ	27	null	null	no		||| ROLE_ACTION 
17	،	PUNC	PUNC	16	null	null	junk		||| JUNK 
18	و	CONJ	VCONJ	27	null	null	junk		||| JUNK 
19	بعد	ADV	ADVRB	27	null	null	junk	ArgM_ADV 	||| JUNK 
20	به	PREP	NPP	26	null	null	junk	Arg3 	||| JUNK 
21	گل	N	NPP	26	گل§n-14235	ماده§n-14032	static_object	Arg3 	||| STATIC_OBJECT 
22	بدبو	ADJ	NPOSTMOD	21	متعفن§a-1052	مشخصه§n-12756	static_object_state		||| NO 
23	(	PUNC	PUNC	24	null	null	junk		||| JUNK 
24	لجن	N	APP	21	لجن§n-15930	ماده§n-14032	static_object		||| STATIC_OBJECT 
25	)	PUNC	PUNC	24	null	null	junk		||| JUNK 
26	تبديل	N	NVE	27	تبديل§n-13632	رخداد§n-13136	no		||| ROLE_INTENT 
27	شده	V	PRD	8	null	null	junk		||| JUNK 
28	،	PUNC	PUNC	27	null	null	junk		||| JUNK 
29	سپس	SUBR	AJUCL	27	null	null	junk	ArgM_DIS 	||| JUNK 
30	حالت	N	OBJ	32	وضعيت§n-12745	مشخصه§n-12756	no	Arg2 	||| ROLE_STATE 
31	چسبندگي	N	MOZ	30	null	null	static_object_state		||| ROLE_STATE 
32	پيداکرده	V	VCONJ	42	null	null	no		||| NO 
33	،	PUNC	PUNC	32	null	null	junk		||| JUNK 
34	و	CONJ	VCONJ	42	null	null	junk		||| JUNK 
35	به	PREP	VPP	38	null	null	junk	Arg3 	||| JUNK 
36	حالت	N	VPP	38	وضعيت§n-12745	مشخصه§n-12756	no	Arg3 	||| ROLE_STATE 
37	خشکيده	ADJ	NPOSTMOD	36	خشک§a-60	مشخصه§n-12756	static_object_state		||| ROLE_STATE 
38	درآمده	V	VCONJ	42	null	null	no		||| NO 
39	و	CONJ	VCONJ	42	null	null	junk		||| JUNK 
40	همچون	PREP	MOS	42	null	null	junk	Arg2 	||| JUNK 
41	سفال	N	POSDEP	40	سفال§n-25736	شيء§n-12703	static_object		||| STATIC_OBJECT 
42	گرديده‌است	V	PRD	29	گرديدن§v-9382	رخداد§n-13136	no		||| ROLE_ACTION 
43	.	PUNC	PUNC	6	null	null	junk		||| JUNK 

1	مرحله	N	SBJ	6	فاز§n-12698	دوره_زماني§n-12603	no	Arg1 	||| TIME 
2	تکاملي	ADJ	NPOSTMOD	1	تکاملي§a-2457	مشخصه§n-12756	role_intent		||| NO 
3	بشر	N	MOZ	1	بشر§n-11988	نفر§n-13075	role		||| ROLE 
4	به	PREP	MOS	6	null	null	junk	Arg2 	||| JUNK 
5	آن	PR	POSDEP	4	null	null	junk		7||| JUNK 
6	است	V	ROOT	0	null	null	junk		||| JUNK 
7	که	SUBR	NCL	5	null	null	junk		||| JUNK 
8	روح	N	SBJ	15	روح§n-10348	مسبب§n-13036	no	Arg0 	||| NO 
9	انساني	ADJ	NPOSTMOD	8	بشري§a-2045	مشخصه§n-12756	no		||| NO 
10	ازجانب	PREP	VPP	15	null	null	no	ArgM_ADV 	||| NO 
11	خدا	N	POSDEP	10	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
12	به	PREP	NPP	14	null	null	junk	Arg3 	||| JUNK 
13	او	PR	POSDEP	12	بشر§n-11988	نفر§n-13075	role		3||| JUNK 
14	دميده	N	NVE	15	null	null	no		||| JUNK 
15	گردد	V	PRD	7	null	null	junk		||| JUNK 
16	،	PUNC	PUNC	6	null	null	junk		||| JUNK 

1	خداوند	N	SBJ	5	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
2	به	PREP	NPP	4	null	null	junk	Arg3 	||| JUNK 
3	فرشتگان	N	NPP	4	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg3 	||| ROLE 
4	فرمان	N	NVE	5	امر§n-11502	رخداد§n-13136	no		||| ROLE_INTENT 
5	داد	V	SBJ	22	null	null	junk		||| JUNK 
6	که	SUBR	VCL	5	null	null	junk	Arg1 	||| JUNK 
7	به‌عنوان	PREP	ADVRB	20	null	null	no	ArgM_ADV 	||| NO 
8	تکريم	N	POSDEP	7	اکرام§n-11419	خصوصيت_رواني§n-12725	role_intent		||| ROLE_STATE 
9	و	CONJ	NCONJ	8	null	null	junk		||| JUNK 
10	تجليل	N	NCONJ	8	اکرام§n-11419	خصوصيت_رواني§n-12725	role_intent		||| ROLE_STATE 
11	از	PREP	NPP	8	null	null	junk		||| JUNK 
12	مقام	N	NPP	8	پايگاه اجتماعي§n-12388	مشخصه§n-12756	no		||| ROLE_STATE 
13	آدم	N	MOZ	12	آدم§n-14705	نفر§n-13075	role		||| ROLE 
14	(	PUNC	PUNC	15	null	null	junk		||| JUNK 
15	ع	ARAB	POSDEP	13	null	null	no		||| NO 
16	)	PUNC	PUNC	15	null	null	junk		||| JUNK 
17	او	PR	PREDEP	18	آدم§n-14705	نفر§n-13075	role		13||| JUNK 
18	را	POSTP	VPP	20	null	null	junk	Arg3 	||| JUNK 
19	سجده	N	NVE	20	سجده§n-25850	رخداد§n-13136	role_state		||| NO 
20	کنند	V	PRD	6	null	null	role_action		||| JUNK 
21	،	PUNC	PUNC	20	null	null	junk		||| JUNK 
22	يعني	PSUS	ROOT	0	null	null	junk		||| JUNK 
23	خدا	N	VPP	29	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
24	را	PREP	VPP	29	null	null	junk		||| JUNK 
25	سجده	N	OBJ	29	سجده§n-25850	رخداد§n-13136	role_state	Arg1 	||| NO 
26	شکر	N	MOZ	25	شکر§n-11536	مشخصه§n-12756	role_intent		||| NO 
27	به	PREP	VPRT	29	null	null	junk		||| JUNK 
28	‌جا	ADJ	VPRT	29	null	null	no		||| JUNK 
29	آورند	V	MOS	22	انجام دادن§v-9258	رخداد§n-13136	role_action		||| ROLE_ACTION 
30	که	SUBR	AJUCL	29	null	null	junk	ArgM_PRP 	||| JUNK 
31	چنين	ADJ	NPREMOD	32	null	null	junk		||| JUNK 
32	موجود	N	OBJ	35	بشر§n-11988	نفر§n-13075	role	Arg1 	||| ROLE 
33	ممتازي	ADJ	NPOSTMOD	32	جان بخش§a-131	مشخصه§n-12756	role_state		||| ROLE_STATE 
34	را	POSTP	OBJ	35	null	null	junk	Arg1 	||| JUNK 
35	آفريده‌است	V	PRD	30	هست کردن§v-7844	رخداد§n-13136	no		||| ROLE_ACTION 
36	.	PUNC	PUNC	22	null	null	junk		||| JUNK 

1	خداوند	N	SBJ	5	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 Arg0 	||| ROLE ROLE 
2	به	PREP	VPP	5	null	null	junk	Arg3 Arg3 	||| JUNK JUNK 
3	فرشتگان	N	VPP	5	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg3 Arg3 	||| ROLE ROLE 
4	خطاب	N	NVE	5	خطاب§n-17515	رخداد§n-13136	no		||| ROLE_STATE 
5	نمود	V	VCONJ	7	خطاب کردن§v-8472	رخداد§n-13136	no		||| ROLE_ACTION 
6	و	CONJ	VCONJ	7	null	null	junk		||| JUNK 
7	فرمود	V	ROOT	0	ايراد کردن§v-9365	رخداد§n-13136	no		||| ROLE_ACTION 
8	:	PUNC	PUNC	7	null	null	junk		||| JUNK 
9	من	PR	SBJ	13	باري تعالي§n-11940	خصوصيت_رواني§n-12725	junk	Arg0 Arg0 Arg0 	1||| JUNK JUNK JUNK 
10	بشري	N	OBJ	13	بشر§n-11988	نفر§n-13075	role	Arg1 	||| ROLE 
11	از	PREP	ADVRB	13	null	null	junk	ArgM_ADV 	||| JUNK 
12	گل	N	ADVRB	13	گل§n-14235	ماده§n-14032	static_object	ArgM_ADV 	||| STATIC_OBJECT 
13	مي‌آفرينم	V	VCL	7	هست کردن§v-7844	رخداد§n-13136	no		||| ROLE_ACTION 
14	،	PUNC	PUNC	13	null	null	junk		||| JUNK 
