شام N POSDEP null null location
حرکت N NVE null رخداد§n-13136 role_state
کردند V PREDEP null null junk

و CONJ VCONJ null null junk
به PREP VPP  Arg4 null junk
فلسطين N VPP  Arg4 null location
رفته V ROOT null null junk
که SUBR VCL null null junk
ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
قسمت N OBJ  Arg1 شيء§n-12703 no
بالاي ADJ NPREMOD null مشخصه§n-12756 location
آن PR MOZ null null junk
را POSTP OBJ  Arg1 null junk
براي PREP VPP  Arg3 null junk
سکونت N POSDEP null رخداد§n-13136 role_intent
برگزيد V VCONJ null رخداد§n-13136 role_action
، PUNC PUNC null null junk

و CONJ VCONJ null null junk
لوط N OBJ  Arg1 نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
را POSTP OBJ  Arg1 null junk
به PREP VPP  Arg3 null junk
قسمت N VPP  Arg3 شيء§n-12703 no
پايين ADJ NPOSTMOD null مشخصه§n-12756 location
با PREP NPP null null junk
فاصله N NPP null مشخصه§n-12756 no
هشت NUM NPREMOD null null junk
فرسخ N MOZ null null no
فرستاد V PRD null رخداد§n-13136 role_action
، PUNC PUNC null null junk

ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
نذر N NVE null رخداد§n-13136 role_intent
کرد V ROOT null null junk
که SUBR VCL  Arg1 null junk
اگر SUBR AJUCL  ArgM_CND null junk
صاحب ADJ MOS  Arg2 مشخصه§n-12756 role_state
فرزند N NEZ null نفر§n-13075 role
پسري N MOZ null نفر§n-13075 role
شود V PRD null null junk
او PR PREDEP null null junk
را POSTP OBJ  Arg1 null junk
براي PREP VPP  Arg3 null junk
خدا N POSDEP null خصوصيت_رواني§n-12725 no
قرباني N NVE null null role_intent
نمايد V PRD null رخداد§n-13136 role_action
. PUNC PUNC null null junk

چون SUBR AJUCL  ArgM_CAU null junk
مشکل N SBJ  Arg1 رخداد§n-13136 no
از PREP MOS  Arg2 null junk
ساره N MOS  Arg2 null role
بود V PRD null null junk
او PR SBJ  Arg0 null junk
کنيز N OBJ  Arg1 null role_state
ش PR MOZ null null role
هاجر N APP null null role
را POSTP OBJ  Arg1 null junk
به PREP VPP  Arg3 null junk
ابراهيم N VPP  Arg3 نفر§n-13075 role
بخشيد V ROOT null رخداد§n-13136 role_action
تا SUBR AJUCL  ArgM_PRP null junk
از PREP AJPP null null junk
او PR POSDEP null null junk
بچه‌دار ADJ MOS  Arg2 null role_intent
شود V PRD null null junk
. PUNC PUNC null null junk

هاجر N SBJ  Arg0 null role
و CONJ NCONJ null null junk
ابراهيم N NCONJ null نفر§n-13075 role
باهم ADV ADVRB  ArgM_COM null no
ازدواج N NVE null رخداد§n-13136 role_intent
کردند V PREDEP null null junk
و CONJ VCONJ null null junk
ثمره N SBJ  Arg1 رخداد§n-13136 no
اين ADJ NPREMOD null null junk
ازدواج N MOZ null رخداد§n-13136 role_intent
فرزند N MOS  Arg2 نفر§n-13075 role
پسري N MOZ null نفر§n-13075 role
به PREP NPP null null junk
نام N POSDEP null null junk
اسماعيل N MOZ null نفر§n-13075 role
شد V ROOT null null junk
. PUNC PUNC null null junk

ساره N SBJ  Arg1 null role
ساره N SBJ  Arg0 null role
نيز ADV ADVRB  ArgM_ADV null junk
سالها N ADVRB  ArgM_EXT دوره_زماني§n-12603 time
در PREP MOS  Arg2 null junk
انتظار N MOS  Arg2 مشخصه§n-12756 role_state
بود V VCONJ null null junk
که SUBR NCL null null junk
خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
به PREP VPP  Arg3 null junk
او PR POSDEP null null junk
فرزندي N OBJ  Arg1 نفر§n-13075 role
دهد V PRD null null junk
، PUNC PUNC null null junk
به‌خصوص ADV ADVRB  ArgM_ADV null no
وقتي N ADVRB  ArgM_TMP null time
که SUBR NCL null null junk
اسماعيل N OBJ  Arg1 نفر§n-13075 role
را POSTP OBJ  Arg1 null junk
مي‌ديد V PRD null رخداد§n-13136 role_action
، PUNC PUNC null null junk
آرزوي N SBJ  Arg1 مشخصه§n-12756 role_state
ش PR MOZ null null role
به PREP NPP null null junk
داشتن N POSDEP null null junk
فرزند N MOZ null نفر§n-13075 role
بيشتر ADJ MOS  Arg2 null junk
مي‌شد V ROOT null رخداد§n-13136 no
، PUNC PUNC null null junk

ساره N SBJ  Arg0 null role
ساره N SBJ  Arg1 null role
از PREP VPP  Arg3 null junk
ابراهيم N VPP  Arg3 نفر§n-13075 role
خواست V ROOT null null junk
دعا N NVE null خبر§n-12766 role_state
کند V PREDEP null null junk
و CONJ VCONJ null null junk
از PREP VPP  Arg3 null junk
امدادهاي N VPP  Arg3 رخداد§n-13136 no
غيبي ADJ NPOSTMOD null مشخصه§n-12756 no
استمداد N OBJ  Arg1 null role_state
بطلبد V VCL null رخداد§n-13136 role_action
، PUNC PUNC null null junk
تا SUBR AJUCL  ArgM_CAU null junk
داراي ADJ MOS  Arg2 مشخصه§n-12756 role_state
فرزند N NEZ null نفر§n-13075 role
گردد V PRD null null junk
. PUNC PUNC null null junk

سپس SUBR ROOT  ArgM_DIS null junk
فصل N SBJ  Arg1 null no
جديدي ADJ NPOSTMOD null مشخصه§n-12756 no
در PREP ADVRB  ArgM_LOC null junk
زندگي N ADVRB  ArgM_LOC مشخصه§n-12756 role_intent
ابراهيم N MOZ null نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
پديد ADJ NVE null null no
آمد V PRD null null junk
زيرا SUBR AJUCL  ArgM_CAU null no
از PREP SBJ  Arg1 null junk
پاداشهاي N SBJ  Arg1 مشخصه§n-12756 no
مخصوص ADJ NPOSTMOD null مشخصه§n-12756 no
الهي ADJ NPOSTMOD null مشخصه§n-12756 role_state
به PREP NPP null null junk
ابراهيم N NPP null نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
دو NUM NPREMOD null null junk
فرزند N MOS  Arg2 نفر§n-13075 role
فرزند N MOS  Arg1 نفر§n-13075 role
فرزند N MOS  Arg0 نفر§n-13075 role
صالح ADJ NPOSTMOD null مشخصه§n-12756 role_state
به PREP NPP null null junk
نام N POSDEP null null junk
اسماعيل N MOZ null نفر§n-13075 role
و CONJ NCONJ null null junk
اسحاق N NCONJ null نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
بود V PRD null null junk
، PUNC PUNC null null junk
تا SUBR AJUCL  ArgM_PRP null junk
عصاي N MOS  Arg2 شيء§n-12703 static_object
پيري N MOZ null دوره_زماني§n-12603 role_state
او PR MOZ null null junk
گردند V VCONJ null null no
و CONJ VCONJ null null junk
راه N PREDEP null null junk
او PR MOZ null null junk
را POSTP OBJ  Arg3 null junk
ادامه N NVE null رابطه§n-13628 role_intent
دهند V PRD null null junk
. PUNC PUNC null null junk

کعبه N SBJ  Arg1 ساختار§n-12875 location
کعبه N SBJ  Arg1 ساختار§n-12875 location
کعبه N SBJ  Arg1 ساختار§n-12875 location
نخستين ADJ NPREMOD null مشخصه§n-12756 no
بنايي N MOS  Arg2 ساختار§n-12875 location
بود V ROOT null null junk
که SUBR NCL null null junk
در PREP ADVRB  ArgM_LOC null junk
روي N POSDEP null null junk
زمين N MOZ null شيء§n-12703 no
ساخته‌شد V PRD null رخداد§n-13136 no
که SUBR NCL null null junk
زمان N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
حضرت N MOZ null null role_state
آدم N MOZ null نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
توسط PREP ADVRB  ArgM_INS null junk
خود PR POSDEP null null junk
او PR MOZ null null junk
درست ADJ NVE null null no
شده‌بود V PRD null رخداد§n-13136 role_action
. PUNC PUNC null null junk

ابراهيم N SBJ  Arg0 نفر§n-13075 role
از PREP VPP  Arg3 null junk
خدا N VPP  Arg3 خصوصيت_رواني§n-12725 no
خواست V ROOT null null junk
که SUBR VCL  Arg1 null junk
مکان N OBJ  Arg1 جا§n-12733 location
کعبه N MOZ null ساختار§n-12875 location
را POSTP OBJ  Arg1 null junk
به PREP VPP  Arg3 null junk
او PR POSDEP null null junk
نشان N NVE null null junk
دهد V PRD null null junk
سپس SUBR AJUCL  ArgM_DIS null junk
جبرييل N SBJ  Arg0 null role
جبرييل N SBJ  Arg0 null role
ازطرف PREP ADVRB  ArgM_ADV null no
خدا N POSDEP null خصوصيت_رواني§n-12725 no
به PREP VPP  Arg4 null junk
زمين N VPP  Arg4 شيء§n-12703 no
آمد V PREDEP null null junk
و CONJ VCONJ null null junk
همان ADJ NPREMOD null null junk
مکان N OBJ  Arg1 جا§n-12733 location
سابق ADJ NPOSTMOD null null junk
کعبه N MOZ null ساختار§n-12875 location
را POSTP OBJ  Arg1 null junk
خط‌کشي N NVE null null role_intent
کرد V PRD null null junk
. PUNC PUNC null null junk

ابراهيم N SBJ  Arg0 نفر§n-13075 role
به PREP VPP  ArgM_COM null junk
همراه N VPP  ArgM_COM رخداد§n-13136 role_state
اسماعيل N MOZ null نفر§n-13075 role
خانه N OBJ  Arg1 جا§n-12733 location
کعبه N MOZ null ساختار§n-12875 location
را POSTP OBJ  Arg1 null junk
بنا N NVE null رخداد§n-13136 role_action
کردند V ROOT null null junk
. PUNC PUNC null null junk

ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
فرزند N OBJ  Arg1 نفر§n-13075 role
ش PR MOZ null نفر§n-13075 role
اسماعيل N APP null نفر§n-13075 role
را POSTP OBJ  Arg1 null junk
در PREP AJPP null null junk
مکه N AJPP null جا§n-12733 location
رها ADJ MOS  Arg2 مشخصه§n-12756 role_state
کرد V PREDEP null null junk
و CONJ VCONJ null null junk
هر ADJ NPREMOD null null junk
چند N ADVRB  ArgM_EXT null junk
مدتي N POSDEP null دوره_زماني§n-12603 time
به PREP VPP  Arg4 null junk
ديدار N VPP  Arg4 مشخصه§n-12756 role_intent
او PR MOZ null null junk
مي‌رفت V ROOT null رخداد§n-13136 role_action
. PUNC PUNC null null junk

در PREP ADVRB  ArgM_TMP null junk
يکي‌از ADJ NPREMOD null null no
ديدارها N ADVRB  ArgM_TMP مشخصه§n-12756 role_intent
ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
در PREP ADVRB  ArgM_LOC null junk
خواب N ADVRB  ArgM_LOC خصوصيت_رواني§n-12725 no
ديد V ROOT null رخداد§n-13136 role_action
که SUBR VCL  Arg1 null junk
خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
به PREP VPP  Arg3 null junk
او PR POSDEP null null junk
فرمان N NVE null رخداد§n-13136 no
مي‌دهد V PRD null رخداد§n-13136 role_action
تا SUBR VCL  Arg1 null junk
فرزند N OBJ  Arg1 نفر§n-13075 role
ش PR MOZ null نفر§n-13075 role
را POSTP OBJ  Arg1 null junk
ذبح N NVE null رخداد§n-13136 role_intent
کند V PRD null null junk
. PUNC PUNC null null junk

ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
ابراهيم N SBJ  Arg0 نفر§n-13075 role
ماجرا N OBJ  Arg1 رخداد§n-13136 no
را POSTP OBJ  Arg1 null junk
به PREP VPP  Arg3 null junk
اسماعيل N VPP  Arg3 نفر§n-13075 role
گفت V ROOT null null junk
تا SUBR AJUCL  ArgM_PRP null junk
ايمان N OBJ  Arg1 خصوصيت_رواني§n-12725 role_state
او PR MOZ null null junk
را POSTP OBJ  Arg1 null junk
بيازمايد V VCONJ null رخداد§n-13136 role_action
و CONJ VCONJ null null junk
با PREP ADVRB  ArgM_MNR null junk
آرامش N ADVRB  ArgM_MNR مشخصه§n-12756 role_state
دل N MOZ null خصوصيت_رواني§n-12725 no
بيشتري ADJ NPOSTMOD null null junk
او PR PREDEP null null junk
را POSTP OBJ  Arg1 null junk
ذبح N NVE null رخداد§n-13136 role_intent
نمايد V AJUCL null رخداد§n-13136 role_action
. PUNC PUNC null null junk

چون SUBR AJUCL  ArgM_DIS null junk
اسماعيل N SBJ  Arg0 نفر§n-13075 role
ابراز N NVE null رخداد§n-13136 no
رضايت N MOZ  Arg1 خبر§n-12766 role_state
نمود V PRD null رخداد§n-13136 role_action
ابراهيم N SBJ  Arg0 نفر§n-13075 role
تصميم N NVE null خصوصيت_رواني§n-12725 role_intent
گرفت V ROOT null null junk
فرمان N OBJ  Arg1 رخداد§n-13136 no
الهي ADJ NPOSTMOD null مشخصه§n-12756 role_state
را POSTP OBJ  Arg1 null junk
اجرا N NVE null رخداد§n-13136 role_intent
نمايد V VCL null رخداد§n-13136 role_action
. PUNC PUNC null null junk

کارد N OBJ  Arg1 شيء§n-12703 static_object
را POSTP OBJ  Arg1 null junk
بر PREP VPP  Arg3 null junk
گردن N POSDEP null رابطه§n-13628 no
ش PR MOZ null نفر§n-13075 role
کشيد V VCONJ null رخداد§n-13136 role_action
اما CONJ VCONJ null null junk
کارد N SBJ  Arg0 شيء§n-12703 static_object
به PREP ADVRB  ArgM_ADV null junk
فرمان N ADVRB  ArgM_ADV رخداد§n-13136 no
الهي ADJ NPOSTMOD null مشخصه§n-12756 role_state
عمل N NVE null null junk
نکرد V ROOT null رخداد§n-13136 no
. PUNC PUNC null null junk

خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
ندا N NVE null null no
داد V ROOT null null junk
که‌ SUBR VCL  Arg1 null no
اي ADR VCONJ  ArgM_DIS null junk
ابراهيم N POSDEP null نفر§n-13075 role
از PREP NPP  Arg3 null junk
ذبح N NPP  Arg3 رخداد§n-13136 role_intent
فرزند N MOZ null نفر§n-13075 role
ت PR MOZ null null junk
خودداري N NVE null مشخصه§n-12756 role_state
کن V PRD null null junk
زيرا SUBR AJUCL  ArgM_CAU null no
هدف N SBJ  Arg1 خصوصيت_رواني§n-12725 role_intent
از PREP NPP null null junk
آزمايش N NPP null رخداد§n-13136 role_intent
و CONJ NCONJ null null junk
امتحان N NCONJ null رخداد§n-13136 role_intent
تو PR MOZ null null junk
حاصل N NVE null رخداد§n-13136 no
گرديد V VCONJ null رخداد§n-13136 no
و CONJ VCONJ null null junk
تو PR SBJ  Arg1 null junk
در PREP AJPP null null junk
اين ADJ NPREMOD null null junk
آزمايش N AJPP null رخداد§n-13136 role_intent
پيروز ADJ MOS  Arg2 مشخصه§n-12756 role_state
شدي V PRD null null junk
. PUNC PUNC null null junk

اينک ADV ADVRB  ArgM_TMP مشخصه§n-12756 time
اين ADJ NPREMOD null null junk
گوسفند N OBJ  Arg1 جانور§n-12239 dynamic_object
را POSTP OBJ  Arg1 null junk
گرفته V PREDEP null null junk
و CONJ VCONJ null null junk
به‌جاي PREP ADVRB  ArgM_ADV null no
فرزند N POSDEP null نفر§n-13075 role
ت PR MOZ null null junk
ذبح N NVE null رخداد§n-13136 role_intent
کن V ROOT null null junk
. PUNC PUNC null null junk

حضرت N SBJ  Arg0 null role_state
حضرت N SBJ  Arg1 null role_state
حضرت N SBJ  Arg0 null role_state
صالح N MOZ null نفر§n-13075 role
که SUBR NCL null null junk
براي PREP ADVRB  ArgM_PRP null junk
هدايت N POSDEP null رخداد§n-13136 role_intent
قوم N MOZ null گروه§n-12753 role
ش PR MOZ null نفر§n-13075 role
آنها PR PREDEP null null junk
را POSTP OBJ  Arg1 null junk
از PREP ADVRB  ArgM_MNR null junk
راه‌هاي N ADVRB  ArgM_MNR رخداد§n-13136 no
مختلف ADJ NPOSTMOD null null junk
رهنمون N NVE null null no
مي‌کرد V PRD null null role_action
عاقبت ADV ADVRB  ArgM_ADV مشخصه§n-12756 no
از PREP AJPP null null junk
ارشاد N AJPP null رخداد§n-13136 role_intent
قوم N MOZ null گروه§n-12753 no
ش PR MOZ null نفر§n-13075 role
مايوس ADJ MOS  Arg2 مشخصه§n-12756 role_state
شد V VCONJ null null junk
و‌سپس SUBR ROOT null null no
به PREP NPP  Arg3 null junk
آنها PR POSDEP null null junk
پيشنهادي N NVE null خبر§n-12766 role_intent
کرد V PRD null null junk
. PUNC PUNC null null junk

قوم N SBJ  Arg0 گروه§n-12753 role
ثمود N MOZ null null no
اين ADJ NPREMOD null null junk
پيشنهاد N OBJ  Arg1 خبر§n-12766 role_intent
را POSTP OBJ  Arg1 null junk
قبول N NVE null رخداد§n-13136 no
کردند V ROOT null null junk
. PUNC PUNC null null junk

حضرت N SBJ  Arg0 null role_state
حضرت N SBJ  Arg0 null role_state
صالح N MOZ null نفر§n-13075 role
نيز ADV ADVRB  ArgM_ADV null junk
به PREP VPP  Arg4 null junk
آن ADJ NPREMOD null null junk
مکان N VPP  Arg4 شيء§n-12703 location
رفته V PREDEP null null junk
و CONJ VCONJ null null junk
درخواست N OBJ  Arg1 خبر§n-12766 no
خود PR MOZ null null junk
را POSTP OBJ  Arg1 null junk
به PREP VPP  Arg3 null junk
بت N VPP  Arg3 شيء§n-12703 static_object
بزرگي ADJ NPOSTMOD null مشخصه§n-12756 no
گفت V PREDEP null null junk
، PUNC PUNC null null junk
اما CONJ VCONJ null null junk
بت N SBJ  Arg0 شيء§n-12703 static_object
هيچ ADJ NPREMOD null null junk
جوابي N NVE null خبر§n-12766 no
به PREP NPP  Arg3 null junk
او PR POSDEP null null junk
نداد V ROOT null رخداد§n-13136 no
. PUNC PUNC null null junk

ساعات N SBJ  Arg1 اندازه§n-12768 time
اول NUM NPOSTMOD null null junk
روز N MOZ null null junk
اينگونه ADV ADVC  Arg2 null junk
سپري N NVE null null no
شد V ROOT null null junk
و‌سپس SUBR VCL null null no
آبروي N SBJ  Arg1 مشخصه§n-12756 no
مردم N MOZ null null junk
و CONJ NCONJ null null junk
بتها N NCONJ null شيء§n-12703 static_object
نزد PREP ADVRB  ArgM_ADV جا§n-12733 location
صالح N POSDEP null نفر§n-13075 role
رفت V PRD null null junk
. PUNC PUNC null null junk

قوم N SBJ  Arg0 گروه§n-12753 role
تصميم N NVE null خصوصيت_رواني§n-12725 role_intent
به PREP NPP  Arg3 null junk
قتل N NPP  Arg3 رخداد§n-13136 dynamic_object_state
ناقه N MOZ null جانور§n-12239 dynamic_object
صالح N MOZ null نفر§n-13075 role
گرفت V ROOT null null junk
. PUNC PUNC null null junk

پس‌از PREP ADVRB  ArgM_TMP null no
کشتن N POSDEP null رخداد§n-13136 role_action
ناقه N MOZ null جانور§n-12239 dynamic_object
گوشت N SBJ  Arg1 ماده§n-14032 static_object
آن PR MOZ null null junk
نيز ADV ADVRB  ArgM_ADV null junk
ميان PREP VPP  Arg3 null junk
قوم N POSDEP null گروه§n-12753 role
تقسيم N NVE null رخداد§n-13136 role_intent
شد V ROOT null null junk
. PUNC PUNC null null junk

صالح N SBJ  Arg0 نفر§n-13075 role
( PUNC PUNC null null junk
ع ARAB POSDEP null null no
) PUNC PUNC null null junk
پيام N OBJ  Arg1 رخداد§n-13136 no
خداوند N MOZ null خصوصيت_رواني§n-12725 role
را POSTP OBJ  Arg1 null junk
به PREP NPP  Arg3 null junk
آنها PR POSDEP null null junk
ابلاغ N NVE null خبر§n-12766 role_intent
کرد V ROOT null null junk
، PUNC PUNC null null junk

صبح N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
آن ADJ NPREMOD null null junk
شب N MOZ null دوره_زماني§n-12603 time
نيز ADV ADVRB  ArgM_ADV null junk
خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
صاعقه‌اي N OBJ  Arg1 null static_object
بر PREP VPP  Arg3 null junk
آنها PR POSDEP null null junk
فرستاد V VCONJ null رخداد§n-13136 role_action
و CONJ VCONJ null null junk
تار N OBJ  Arg1 ماده§n-14032 no
و CONJ NCONJ null null junk
پود N NCONJ null null no
شان PR MOZ null null junk
را POSTP OBJ  Arg1 null junk
نيست ADJ MOS  Arg2 null junk
و CONJ AJCONJ null null junk
نابود ADJ AJCONJ null مشخصه§n-12756 role_state
نمود V ROOT null رخداد§n-13136 role_action
. PUNC PUNC null null junk

همه PR SBJ  Arg1 null junk
نابود ADJ MOS  Arg2 مشخصه§n-12756 role_state
شدند V ROOT null null junk
به‌جز PREP NPP null null no
صالح N POSDEP  Arg0 نفر§n-13075 role
و CONJ NCONJ null null junk
افراد N NCONJ null گروه§n-12753 role
باايماني ADJ NPOSTMOD null مشخصه§n-12756 role_state
که SUBR NCL null null junk
به PREP NPP  Arg3 null junk
او PR POSDEP null null junk
ايمان N NVE null مشخصه§n-12756 role_intent
آورده‌بودند V PRD null رخداد§n-13136 role_action
. PUNC PUNC null null junk

حضرت N SBJ  Arg1 null role_state
موسي N MOZ null نفر§n-13075 role
يکي‌از ADJ NPREMOD null null no
پيامبران N MOS  Arg2 نفر§n-13075 role
اولوالعزم ADJ NPOSTMOD null null role_state
است V ROOT null null junk
که SUBR NCL null null junk
نام N SBJ  Arg1 null junk
مبارک ADJ NPOSTMOD null مشخصه§n-12756 no
ش PR MOZ null نفر§n-13075 role
136بار ADV ADVRB  ArgM_EXT null no
در PREP VPP  Arg3 null junk
34 NUM NPREMOD null null junk
سوره N VPP  Arg3 خبر§n-12766 no
قرآن N MOZ null هست§n-12706 static_object
آمده‌است V PRD null null no
. PUNC PUNC null null junk

ايشان PR SBJ  Arg0 null junk
ايشان PR SBJ  Arg0 null junk
500 NUM NPREMOD null null junk
سال N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
بعداز PREP NPP null null no
حضرت N POSDEP null null role_state
ابراهيم N MOZ null نفر§n-13075 role
ظهور N NVE null رخداد§n-13136 role_intent
کرد V PREDEP null null junk
و CONJ VCONJ null null junk
لقب N OBJ  Arg1 null no
کليم‌الله ARAB MOZ null مشخصه§n-12756 role_state
به PREP ADVRB  ArgM_ADV null junk
خود PR POSDEP null null junk
گرفت V ROOT null null junk
چون SUBR AJUCL  ArgM_CAU null junk
خداوند N SBJ  Arg0 خصوصيت_رواني§n-12725 role
بدون PREP ADVRB  ArgM_NEG null junk
واسطه N POSDEP null نفر§n-13075 no
با PREP NPP  Arg4 null junk
او PR POSDEP null null junk
سخن N NVE null خصوصيت_رواني§n-12725 role_intent
گفت V PRD null null junk
. PUNC PUNC null null junk

حضرت N SBJ  Arg1 null role_state
موسي N MOZ null نفر§n-13075 role
در PREP ADVRB  ArgM_TMP null junk
زمان N ADVRB  ArgM_TMP دوره_زماني§n-12603 time
سلطنت N MOZ null جا§n-12733 role_intent
رامسيس N MOZ null null role
يا CONJ NCONJ null null junk
رعمسيس N NCONJ null null role
در PREP ADVRB  ArgM_LOC null junk
شهر N ADVRB  ArgM_LOC جا§n-12733 location
مصر N MOZ null گروه§n-12753 location
متولد ADJ MOS  Arg2 مشخصه§n-12756 role_state
شد V ROOT null null junk
. PUNC PUNC null null junk

سپس SUBR ROOT null null junk
کاخها N OBJ null ساختار§n-12875 location
و CONJ NCONJ null null junk
خانه‌هاي N NCONJ null جا§n-12733 location
آن‌ها PR MOZ null null role
را POSTP OBJ null null junk
نابود ADJ MOS null مشخصه§n-12756 role_state
ساخت V VCONJ null رخداد§n-13136 no
ولي CONJ VCONJ null null junk
به PREP NPP null null junk
خانه‌هاي N NPP null جا§n-12733 location
سبطيان N MOZ null گروه§n-12753 role
( PUNC PUNC null null junk
قوم N APP null گروه§n-12753 role
موسي N MOZ null نفر§n-13075 role
) PUNC PUNC null null junk
آسيبي N OBJ null رخداد§n-13136 static_object_state
نرساند V PRD null رخداد§n-13136 no
. PUNC PUNC null null junk

فرعون N SBJ  Arg1 null role
فرعون N SBJ  Arg1 null role
فرعون N SBJ  Arg0 null role
فرعون N SBJ  Arg0 null role
در PREP ADVRB  ArgM_MNR null junk
حالي N ADVRB  ArgM_MNR null no
‌که SUBR NCL null null no
وحشت‌زده ADJ MOS  Arg2 مشخصه§n-12756 role_state
‌‌شده‌بود V PRD null رخداد§n-13136 role_action
از PREP AJPP null null junk
خواب N AJPP null مشخصه§n-12756 no
بيدار ADJ MOS  Arg2 مشخصه§n-12756 role_state
شد V PREDEP null null junk
و CONJ VCONJ null null junk
در PREP VPP  Arg3 null junk
فرورفت V VCONJ null رخداد§n-13136 role_action

و CONJ VCONJ null null junk
ساحران N OBJ  Arg1 گروه§n-12753 role
را POSTP OBJ  Arg1 null junk
براي PREP ADVRB  ArgM_PRP null junk
تعبير N POSDEP null خصوصيت_رواني§n-12725 role_intent
خواب N MOZ null خصوصيت_رواني§n-12725 no
ش PR MOZ null null role
فراخواند V ROOT null رخداد§n-13136 role_action
، PUNC PUNC null null junk

آن‌ها PR SBJ  Arg0 null role
گفتند V ROOT null null junk
پسري N SBJ  Arg1 نفر§n-13075 role
پسري N SBJ  Arg0 نفر§n-13075 role
از PREP NPP null null junk
بني‌اسراييل N NPP null null role
به PREP VPRT null null junk
دنيا N VPRT null جا§n-12733 location
خواهدآمد V VCL null رخداد§n-13136 role_action
که SUBR NCL null null junk
تو PR PREDEP null null junk
و CONJ NCONJ null null junk
ياران N NCONJ null نفر§n-13075 role
ت PR MOZ null null junk
را POSTP OBJ  Arg1 null junk
نابود ADJ MOS  Arg2 مشخصه§n-12756 role_state
خواهدکرد V PRD null رخداد§n-13136 role_action
. PUNC PUNC null null junk

رامسيس N SBJ  Arg0 null role
بعداز PREP ADVRB  ArgM_TMP null no
مشورت N POSDEP null رخداد§n-13136 role_state
دستور N NVE null رخداد§n-13136 role_intent
داد V ROOT null null junk
تا SUBR VCL  Arg1 null junk
از PREP NPP  Arg3 null junk
همبستر ADJ PREDEP null null role_state
شدن N POSDEP null null junk
مردها N MOZ null نفر§n-13075 role
و CONJ NCONJ null null junk
زن‌ها N NCONJ null نفر§n-13075 role
جلوگيري N NVE null رخداد§n-13136 role_intent
شود V PRD null null junk
، PUNC PUNC null null junk

ولي CONJ VCONJ  ArgM_DIS null junk
يوکابد N SBJ  Arg0 null role
همسر N APP null نفر§n-13075 role_state
عمران N MOZ null null role
در PREP ADVRB  ArgM_TMP null junk
نيمه N ADVRB  ArgM_TMP هست§n-12706 no
همان ADJ NPREMOD null null junk
شب N MOZ null دوره_زماني§n-12603 time
نزد PREP VPP  Arg3 جا§n-12733 location
شوهر N POSDEP null نفر§n-13075 role_state
آمده V PREDEP null null junk
و CONJ VCONJ null null junk
مخفيانه ADV ADVRB  ArgM_MNR مشخصه§n-12756 role_state
باهم ADV ADVRB  ArgM_COM null no
همبستر ADJ MOS  Arg2 null role_state
شدند V ROOT null null junk
که SUBR VCL null null junk
منجر ADJ MOS  Arg2 مشخصه§n-12756 no
به PREP AJPP null null junk
انعقاد N AJPP null null no
نطفه N MOZ null null no
موسي N MOZ null نفر§n-13075 role
شد V PRD null null junk
. PUNC PUNC null null junk

بعداز PREP ADVRB  ArgM_TMP null no
خروج N POSDEP null رخداد§n-13136 role_state
قابله N MOZ null نفر§n-13075 role
از PREP NPP null null junk
منزل N NPP null جا§n-12733 location
نگهبان‌ها N SBJ  Arg1 نفر§n-13075 role
نگهبان‌ها N SBJ  Arg1 نفر§n-13075 role
که SUBR NCL null null junk
مشکوک ADJ MOS  Arg2 مشخصه§n-12756 role_state
شده‌بودند V PRD null رخداد§n-13136 role_action
وارد ADJ MOS  Arg2 null no
خانه N NEZ null جا§n-12733 location
‌شدند V ROOT null رخداد§n-13136 role_action
، PUNC PUNC null null junk

خواهر N SBJ  Arg1 نفر§n-13075 role
خواهر N SBJ  Arg0 نفر§n-13075 role
موسي N MOZ null نفر§n-13075 role
متوجه ADJ MOS  Arg2 مشخصه§n-12756 role_state
شده V PREDEP null null junk
